service_area,uav_type,distance_m,terrain_max_m,cruise_altitude_m,outbound_climb_m,return_climb_m,rated_payload_kg,energy_limited_payload_kg,max_safe_payload_kg,round_trip_energy_kWh,round_trip_flight_time_s,reserve_fraction,energy_binding,reachable,scenario_reserve
S002,C,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,80,52.9516084321222,52.9516084321222,5.59999999999935,1231.81238481521,0.3,1,1,0.3
S003,A,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,25,24.7372966716284,24.7372966716284,3.14999999999856,1692.62927876225,0.3,1,1,0.3
S003,B,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,30,25.4265515050611,25.4265515050611,2.79999999999972,1450.52330354366,0.3,1,1,0.3
S003,C,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,80,51.7957618134824,51.7957618134824,5.59999999999981,1560.09134960486,0.3,1,1,0.3
S004,A,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,25,20.1690423076798,20.1690423076798,3.14999999999987,1608.80018536713,0.3,1,1,0.3
S004,B,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,30,23.4418108810132,23.4418108810132,2.79999999999811,1351.64363706324,0.3,1,1,0.3
S004,C,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,80,44.7471254688571,44.7471254688571,5.59999999999819,1425.05669248316,0.3,1,1,0.3
S005,A,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,25,NaN,25,2.24490679321,1122.19045953088,0.3,0,1,0.3
S005,B,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,30,NaN,30,2.17829836899498,946.17022830179,0.3,0,1,0.3
S005,C,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,80,NaN,80,5.29270640424658,1001.19052452575,0.3,0,1,0.3
S006,A,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,25,NaN,25,1.38972028936885,743.478194123602,0.3,0,1,0.3
S006,B,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,30,NaN,30,1.35005987826817,637.271254843152,0.3,0,1,0.3
S006,C,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,80,NaN,80,3.25333169617585,685.553867961642,0.3,0,1,0.3
S007,A,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,25,NaN,25,2.01793045502031,1157.4240845408,0.3,0,1,0.3
S007,B,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,30,NaN,30,1.95977564534583,1006.2753989803,0.3,0,1,0.3
S007,C,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,80,NaN,80,4.67944916321066,1097.56645732991,0.3,0,1,0.3
S008,A,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,25,14.2131461731879,14.2131461731879,3.14999999999937,1601.13253940779,0.3,1,1,0.3
S008,B,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,30,21.0008268901038,21.0008268901038,2.79999999999964,1331.83143566034,0.3,1,1,0.3
S008,C,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,80,36.8137410375493,36.8137410375493,5.59999999999816,1389.70121308547,0.3,1,1,0.3
S009,A,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,25,NaN,25,2.38685067113462,1118.61323183132,0.3,0,1,0.3
S009,B,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,30,NaN,30,2.31637739153004,928.441733088758,0.3,0,1,0.3
S009,C,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,80,79.1535343089345,79.1535343089345,5.59999999999906,966.568037206596,0.3,1,1,0.3
S010,A,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,25,NaN,25,2.07070241469257,1084.8627275527,0.3,0,1,0.3
S010,B,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,30,NaN,30,2.01101470248866,925.379565831219,0.3,0,1,0.3
S010,C,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,80,NaN,80,4.85874912905306,990.708411046063,0.3,0,1,0.3
S011,A,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,25,NaN,25,1.21961119862274,652.022946657695,0.3,0,1,0.3
S011,B,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,30,NaN,30,1.18393754128969,558.42047223501,0.3,0,1,0.3
S011,C,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,80,NaN,80,2.85321892051222,600.241057358708,0.3,0,1,0.3
S012,A,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,25,NaN,25,3.13120506700342,1539.0900736434,0.3,0,1,0.3
S012,B,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,30,25.98408379381,25.98408379381,2.79999999999944,1292.74035074415,0.3,1,1,0.3
S012,C,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,80,51.7559362591419,51.7559362591419,5.59999999999761,1362.5906823685,0.3,1,1,0.3
S013,A,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,25,NaN,25,2.0741334613817,1042.11373767621,0.3,0,1,0.3
S013,B,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,30,NaN,30,2.01435127637679,880.472325101902,0.3,0,1,0.3
S013,C,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,80,NaN,80,4.89148398983459,933.632933012059,0.3,0,1,0.3
S014,A,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,25,NaN,25,2.42569258131561,1420.40981165519,0.3,0,1,0.3
S014,B,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,30,NaN,30,2.35532353551719,1239.75641638145,0.3,0,1,0.3
S014,C,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,80,79.9036978693039,79.9036978693039,5.59999999999789,1357.28887894655,0.3,1,1,0.3
S015,A,6009.38297162062,521.799255371094,571.799255371094,444.099255371094,97.2992553710938,25,NaN,25,2.61925291975111,1398.58940314771,0.3,0,1,0.3
S015,B,6009.38297162062,521.799255371094,571.799255371094,444.099255371094,97.2992553710938,30,NaN,30,2.54444058753996,1198.27663742702,0.3,0,1,0.3
S015,C,6009.38297162062,521.799255371094,571.799255371094,444.099255371094,97.2992553710938,80,73.007677430287,73.007677430287,5.59999999999992,1288.50972255072,0.3,1,1,0.3
S001,A,3053.9788435177,223.056610107422,273.056610107422,145.356610107422,89.0566101074219,25,NaN,25,1.31271801609626,680.899502077168,0.35,0,1,0.35
S001,B,3053.9788435177,223.056610107422,273.056610107422,145.356610107422,89.0566101074219,30,NaN,30,1.27394871462557,579.100207293245,0.35,0,1,0.35
S001,C,3053.9788435177,223.056610107422,273.056610107422,145.356610107422,89.0566101074219,80,NaN,80,3.08169695084626,618.169077329052,0.35,0,1,0.35
S002,A,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,25,17.2870247607534,17.2870247607534,2.92499999999895,1433.73798193454,0.35,1,1,0.35
S002,B,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,30,22.2913129757035,22.2913129757035,2.59999999999917,1186.69430009841,0.35,1,1,0.35
S002,C,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,80,40.1534084857849,40.1534084857849,5.1999999999985,1231.81238481521,0.35,1,1,0.35
S003,A,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,25,13.5789454744554,13.5789454744554,2.92499999999948,1692.62927876225,0.35,1,1,0.35
S003,B,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,30,20.4397062730277,20.4397062730277,2.59999999999894,1450.52330354366,0.35,1,1,0.35
S003,C,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,80,38.6354491228121,38.6354491228121,5.1999999999992,1560.09134960486,0.35,1,1,0.35
S004,A,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,25,5.06836787244538,5.06836787244538,2.92499999999966,1608.80018536713,0.35,1,1,0.35
S004,B,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,30,17.8261307429966,17.8261307429966,2.59999999999933,1351.64363706324,0.35,1,1,0.35
S004,C,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,80,28.4926788581652,28.4926788581652,5.19999999999925,1425.05669248316,0.35,1,1,0.35
S005,A,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,25,NaN,25,2.24490679321,1122.19045953088,0.35,0,1,0.35
S005,B,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,30,NaN,30,2.17829836899498,946.17022830179,0.35,0,1,0.35
S005,C,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,80,78.771523052128,78.771523052128,5.19999999999791,1001.19052452575,0.35,1,1,0.35
S006,A,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,25,NaN,25,1.38972028936885,743.478194123602,0.35,0,1,0.35
S006,B,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,30,NaN,30,1.35005987826817,637.271254843152,0.35,0,1,0.35
S006,C,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,80,NaN,80,3.25333169617585,685.553867961642,0.35,0,1,0.35
S007,A,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,25,NaN,25,2.01793045502031,1157.4240845408,0.35,0,1,0.35
S007,B,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,30,NaN,30,1.95977564534583,1006.2753989803,0.35,0,1,0.35
S007,C,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,80,NaN,80,4.67944916321066,1097.56645732991,0.35,0,1,0.35
S008,A,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,25,NaN,NaN,NaN,1601.13253940779,0.35,0,0,0.35
S008,B,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,30,14.444891035364,14.444891035364,2.599999999999,1331.83143566034,0.35,1,1,0.35
S008,C,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,80,15.6827622631681,15.6827622631681,5.19999999999944,1389.70121308547,0.35,1,1,0.35
S009,A,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,25,NaN,25,2.38685067113462,1118.61323183132,0.35,0,1,0.35
S009,B,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,30,NaN,30,2.31637739153004,928.441733088758,0.35,0,1,0.35
S009,C,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,80,73.4918440422916,73.4918440422916,5.1999999999956,966.568037206596,0.35,1,1,0.35
S010,A,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,25,NaN,25,2.07070241469257,1084.8627275527,0.35,0,1,0.35
S010,B,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,30,NaN,30,2.01101470248866,925.379565831219,0.35,0,1,0.35
S010,C,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,80,NaN,80,4.85874912905306,990.708411046063,0.35,0,1,0.35
S011,A,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,25,NaN,25,1.21961119862274,652.022946657695,0.35,0,1,0.35
S011,B,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,30,NaN,30,1.18393754128969,558.42047223501,0.35,0,1,0.35
S011,C,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,80,NaN,80,2.85321892051222,600.241057358708,0.35,0,1,0.35
S012,A,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,25,15.0528329750159,15.0528329750159,2.92499999999975,1539.0900736434,0.35,1,1,0.35
S012,B,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,30,21.2512484982472,21.2512484982472,2.59999999999807,1292.74035074415,0.35,1,1,0.35
S012,C,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,80,38.5456917851843,38.5456917851843,5.1999999999998,1362.5906823685,0.35,1,1,0.35
S013,A,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,25,NaN,25,2.0741334613817,1042.11373767621,0.35,0,1,0.35
S013,B,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,30,NaN,30,2.01435127637679,880.472325101902,0.35,0,1,0.35
S013,C,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,80,NaN,80,4.89148398983459,933.632933012059,0.35,0,1,0.35
S014,A,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,25,NaN,25,2.42569258131561,1420.40981165519,0.35,0,1,0.35
S014,B,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,30,NaN,30,2.35532353551719,1239.75641638145,0.35,0,1,0.35
S014,C,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,80,74.2417137423763,74.2417137423763,5.19999999999849,1357.28887894655,0.35,1,1,0.35
S015,A,6009.38297162062,521.799255371094,571.799255371094,444.099255371094,97.2992553710938,25,NaN,25,2.61925291975111,1398.58940314771,0.35,0,1,0.35
S015,B,6009.38297162062,521.799255371094,571.799255371094,444.099255371094,97.2992553710938,30,NaN,30,2.54444058753996,1198.27663742702,0.35,0,1,0.35
S015,C,6009.38297162062,521.799255371094,571.799255371094,444.099255371094,97.2992553710938,80,65.9395254068659,65.9395254068659,5.1999999999976,1288.50972255072,0.35,1,1,0.35
S001,A,3053.9788435177,223.056610107422,273.056610107422,145.356610107422,89.0566101074219,25,NaN,25,1.31271801609626,680.899502077168,0.4,0,1,0.4
S001,B,3053.9788435177,223.056610107422,273.056610107422,145.356610107422,89.0566101074219,30,NaN,30,1.27394871462557,579.100207293245,0.4,0,1,0.4
S001,C,3053.9788435177,223.056610107422,273.056610107422,145.356610107422,89.0566101074219,80,NaN,80,3.08169695084626,618.169077329052,0.4,0,1,0.4
S002,A,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,25,NaN,NaN,NaN,1433.73798193454,0.4,0,0,0.4
S002,B,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,30,15.7024689531318,15.7024689531318,2.39999999999962,1186.69430009841,0.4,1,1,0.4
S002,C,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,80,19.2203671616153,19.2203671616153,4.79999999999937,1231.81238481521,0.4,1,1,0.4
S003,A,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,25,NaN,NaN,NaN,1692.62927876225,0.4,0,0,0.4
S003,B,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,30,12.8639669386212,12.8639669386212,2.39999999999979,1450.52330354366,0.4,1,1,0.4
S003,C,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,80,17.3051086496707,17.3051086496707,4.79999999999997,1560.09134960486,0.4,1,1,0.4
S004,A,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,25,NaN,NaN,NaN,1608.80018536713,0.4,0,0,0.4
S004,B,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,30,8.66654372661287,8.66654372661287,2.39999999999994,1351.64363706324,0.4,1,1,0.4
S004,C,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,80,NaN,NaN,NaN,1425.05669248316,0.4,0,0,0.4
S005,A,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,25,NaN,25,2.24490679321,1122.19045953088,0.4,0,1,0.4
S005,B,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,30,NaN,30,2.17829836899498,946.17022830179,0.4,0,1,0.4
S005,C,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,80,72.4802986848226,72.4802986848226,4.79999999999989,1001.19052452575,0.4,1,1,0.4
S006,A,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,25,NaN,25,1.38972028936885,743.478194123602,0.4,0,1,0.4
S006,B,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,30,NaN,30,1.35005987826817,637.271254843152,0.4,0,1,0.4
S006,C,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,80,NaN,80,3.25333169617585,685.553867961642,0.4,0,1,0.4
S007,A,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,25,NaN,25,2.01793045502031,1157.4240845408,0.4,0,1,0.4
S007,B,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,30,NaN,30,1.95977564534583,1006.2753989803,0.4,0,1,0.4
S007,C,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,80,NaN,80,4.67944916321066,1097.56645732991,0.4,0,1,0.4
S008,A,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,25,NaN,NaN,NaN,1601.13253940779,0.4,0,0,0.4
S008,B,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,30,1.39671018629087,1.39671018629087,2.39999999999988,1331.83143566034,0.4,1,1,0.4
S008,C,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,80,NaN,NaN,NaN,1389.70121308547,0.4,0,0,0.4
S009,A,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,25,NaN,25,2.38685067113462,1118.61323183132,0.4,0,1,0.4
S009,B,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,30,NaN,30,2.31637739153004,928.441733088758,0.4,0,1,0.4
S009,C,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,80,65.9969223313237,65.9969223313237,4.79999999999924,966.568037206596,0.4,1,1,0.4
S010,A,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,25,NaN,25,2.07070241469257,1084.8627275527,0.4,0,1,0.4
S010,B,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,30,NaN,30,2.01101470248866,925.379565831219,0.4,0,1,0.4
S010,C,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,80,79.1546211786772,79.1546211786772,4.7999999999984,990.708411046063,0.4,1,1,0.4
S011,A,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,25,NaN,25,1.21961119862274,652.022946657695,0.4,0,1,0.4
S011,B,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,30,NaN,30,1.18393754128969,558.42047223501,0.4,0,1,0.4
S011,C,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,80,NaN,80,2.85321892051222,600.241057358708,0.4,0,1,0.4
S012,A,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,25,NaN,NaN,NaN,1539.0900736434,0.4,0,0,0.4
S012,B,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,30,14.1424306424415,14.1424306424415,2.39999999999883,1292.74035074415,0.4,1,1,0.4
S012,C,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,80,16.6978684577771,16.6978684577771,4.79999999999973,1362.5906823685,0.4,1,1,0.4
S013,A,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,25,NaN,25,2.0741334613817,1042.11373767621,0.4,0,1,0.4
S013,B,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,30,NaN,30,2.01435127637679,880.472325101902,0.4,0,1,0.4
S013,C,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,80,78.6835012074152,78.6835012074152,4.79999999999766,933.632933012059,0.4,1,1,0.4
S014,A,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,25,NaN,25,2.42569258131561,1420.40981165519,0.4,0,1,0.4
S014,B,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,30,NaN,30,2.35532353551719,1239.75641638145,0.4,0,1,0.4
S014,C,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,80,66.7571352650702,66.7571352650702,4.79999999999775,1357.28887894655,0.4,1,1,0.4
S015,A,6009.38297162062,521.799255371094,571.799255371094,444.099255371094,97.2992553710938,25,NaN,25,2.61925291975111,1398.58940314771,0.4,0,1,0.4
S015,B,6009.38297162062,521.799255371094,571.799255371094,444.099255371094,97.2992553710938,30,27.1989623235822,27.1989623235822,2.39999999999781,1198.27663742702,0.4,1,1,0.4
S015,C,6009.38297162062,521.799255371094,571.799255371094,444.099255371094,97.2992553710938,80,56.3655812045181,56.3655812045181,4.79999999999775,1288.50972255072,0.4,1,1,0.4
S001,A,3053.9788435177,223.056610107422,273.056610107422,145.356610107422,89.0566101074219,25,NaN,25,1.31271801609626,680.899502077168,0.45,0,1,0.45
S001,B,3053.9788435177,223.056610107422,273.056610107422,145.356610107422,89.0566101074219,30,NaN,30,1.27394871462557,579.100207293245,0.45,0,1,0.45
S001,C,3053.9788435177,223.056610107422,273.056610107422,145.356610107422,89.0566101074219,80,NaN,80,3.08169695084626,618.169077329052,0.45,0,1,0.45
S002,A,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,25,NaN,NaN,NaN,1433.73798193454,0.45,0,0,0.45
S002,B,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,30,2.9102991228865,2.9102991228865,2.1999999999997,1186.69430009841,0.45,1,1,0.45
S002,C,7411.31045508378,258.954254150391,308.954254150391,181.254254150391,89.4542541503906,80,NaN,NaN,NaN,1231.81238481521,0.45,0,0,0.45
S003,A,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,25,NaN,NaN,NaN,1692.62927876225,0.45,0,0,0.45
S003,B,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,30,NaN,NaN,NaN,1450.52330354366,0.45,0,0,0.45
S003,C,7263.1792565579,511.804138183594,561.804138183594,434.104138183594,223.304138183594,80,NaN,NaN,NaN,1560.09134960486,0.45,0,0,0.45
S004,A,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,25,NaN,NaN,NaN,1608.80018536713,0.45,0,0,0.45
S004,B,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,30,NaN,NaN,NaN,1351.64363706324,0.45,0,0,0.45
S004,C,7714.69644911687,348.239166259766,398.239166259766,270.539166259766,169.939166259766,80,NaN,NaN,NaN,1425.05669248316,0.45,0,0,0.45
S005,A,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,25,NaN,25,2.24490679321,1122.19045953088,0.45,0,1,0.45
S005,B,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,30,NaN,30,2.17829836899498,946.17022830179,0.45,0,1,0.45
S005,C,5280.6069368728,276.410888671875,326.410888671875,198.710888671875,131.410888671875,80,63.9120109263604,63.9120109263604,4.39999999999727,1001.19052452575,0.45,1,1,0.45
S006,A,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,25,NaN,25,1.38972028936885,743.478194123602,0.45,0,1,0.45
S006,B,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,30,NaN,30,1.35005987826817,637.271254843152,0.45,0,1,0.45
S006,C,3186.20817841349,316.097839355469,366.097839355469,238.397839355469,51.2978393554687,80,NaN,80,3.25333169617585,685.553867961642,0.45,0,1,0.45
S007,A,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,25,NaN,25,2.01793045502031,1157.4240845408,0.45,0,1,0.45
S007,B,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,30,NaN,30,1.95977564534583,1006.2753989803,0.45,0,1,0.45
S007,C,4534.46056681513,461.973175048828,511.973175048828,384.273175048828,163.473175048828,80,75.3994027255976,75.3994027255976,4.39999999999795,1097.56645732991,0.45,1,1,0.45
S008,A,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,25,NaN,NaN,NaN,1601.13253940779,0.45,0,0,0.45
S008,B,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,30,NaN,NaN,NaN,1331.83143566034,0.45,0,0,0.45
S008,C,8079.03311242328,322.909332275391,372.909332275391,245.209332275391,102.009332275391,80,NaN,NaN,NaN,1389.70121308547,0.45,0,0,0.45
S009,A,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,25,NaN,25,2.38685067113462,1118.61323183132,0.45,0,1,0.45
S009,B,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,30,27.6158861430486,27.6158861430486,2.19999999999825,928.441733088758,0.45,1,1,0.45
S009,C,5705.14496227701,243.228912353516,293.228912353516,165.528912353516,63.2289123535156,80,55.5303399145487,55.5303399145487,4.39999999999865,966.568037206596,0.45,1,1,0.45
S010,A,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,25,NaN,25,2.07070241469257,1084.8627275527,0.45,0,1,0.45
S010,B,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,30,NaN,30,2.01101470248866,925.379565831219,0.45,0,1,0.45
S010,C,4784.4948516443,385.636535644531,435.636535644531,307.936535644531,84.0365356445312,80,72.3074573511258,72.3074573511258,4.39999999999828,990.708411046063,0.45,1,1,0.45
S011,A,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,25,NaN,25,1.21961119862274,652.022946657695,0.45,0,1,0.45
S011,B,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,30,NaN,30,1.18393754128969,558.42047223501,0.45,0,1,0.45
S011,C,2808.07423268055,245.361755371094,295.361755371094,167.661755371094,83.2617553710938,80,NaN,80,2.85321892051222,600.241057358708,0.45,0,1,0.45
S012,A,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,25,NaN,NaN,NaN,1539.0900736434,0.45,0,0,0.45
S012,B,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,30,NaN,NaN,NaN,1292.74035074415,0.45,0,0,0.45
S012,C,7390.49168697761,363.300994873047,413.300994873047,285.600994873047,133.500994873047,80,NaN,NaN,NaN,1362.5906823685,0.45,0,0,0.45
S013,A,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,25,NaN,25,2.0741334613817,1042.11373767621,0.45,0,1,0.45
S013,B,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,30,NaN,30,2.01435127637679,880.472325101902,0.45,0,1,0.45
S013,C,4849.24237722911,349.181823730469,399.181823730469,271.481823730469,47.4818237304688,80,71.7538937035715,71.7538937035715,4.39999999999834,933.632933012059,0.45,1,1,0.45
S014,A,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,25,NaN,25,2.42569258131561,1420.40981165519,0.45,0,1,0.45
S014,B,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,30,26.5981398125405,26.5981398125405,2.199999999999,1239.75641638145,0.45,1,1,0.45
S014,C,5419.60185821241,541.947387695312,591.947387695312,464.247387695313,240.947387695312,80,56.3687664125609,56.3687664125609,4.39999999999827,1357.28887894655,0.45,1,1,0.45
